STATE,ST_CASE,VEH_NO,PVE_FORMS,PNUMOCCS,PDAY,PMONTH,PHOUR,PMINUTE,PHARM_EV,PMAN_COLL,PTYPE,PHIT_RUN,PREG_STAT,POWNER,PMAKE,PMODEL,PMAK_MOD,PBODYTYP,PMODYEAR,PVIN,PVIN_1,PVIN_2,PVIN_3,PVIN_4,PVIN_5,PVIN_6,PVIN_7,PVIN_8,PVIN_9,PVIN_10,PVIN_11,PVIN_12,PTRAILER,PMCARR_I1,PMCARR_I2,PMCARR_ID,PGVWR,PV_CONFIG,PCARGTYP,PHAZ_INV,PHAZPLAC,PHAZ_ID,PHAZ_CNO,PHAZ_REL,PBUS_USE,PSP_USE,PEM_USE,PUNDERIDE,PIMPACT1,PVEH_SEV,PTOWED,PM_HARM,PVEH_SC1,PVEH_SC2,PFIRE,PDEATHS,PTRLR1VIN,PTRLR2VIN,PTRLR3VIN
8,80233,2,1,0,4,6,12,50,14,0,2,0,8,6,49,40,49040,4,2004,4T1BE32K84U3,4,T,1,B,E,3,2,K,8,4,U,3,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,0,6,6,2,12,0,0,0,0,777777777777,777777777777,777777777777
8,80288,2,1,1,14,7,3,30,45,0,4,0,8,3,86,881,86881,66,2014,1M1AN07YXEM0,1,M,1,A,N,0,7,Y,X,E,M,0,1,57,1000246,571000246,3,6,4,1,0,0,0,0,0,0,0,0,6,6,2,12,0,0,0,0,1S9SS4023DL4,777777777777,777777777777
8,80350,2,2,0,16,8,17,27,14,0,2,0,8,6,7,24,7024,4,2013,2C3CDXAT5DH6,2,C,3,C,D,X,A,T,5,D,H,6,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,5,5,0,62,6,2,12,41,0,0,0,777777777777,777777777777,777777777777
8,80405,3,3,0,14,9,14,2,12,1,2,0,8,6,12,471,12471,34,2006,1FTYR10U66PA,1,F,T,Y,R,1,0,U,6,6,P,A,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,0,62,6,2,12,0,0,0,0,777777777777,777777777777,777777777777
8,80414,5,5,0,18,9,16,10,12,2,3,0,6,6,35,47,35047,4,2016,1N4AL3APXGN3,1,N,4,A,L,3,A,P,X,G,N,3,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,0,13,2,5,14,0,0,0,0,777777777777,777777777777,777777777777
8,80414,6,5,0,18,9,16,10,12,2,3,0,56,6,20,402,20402,14,2002,2CNBJ13C8269,2,C,N,B,J,1,3,C,8,2,6,9,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,0,13,2,5,14,0,0,0,0,777777777777,777777777777,777777777777
8,80436,3,2,0,17,9,1,54,12,6,2,0,8,6,2,405,2405,14,2007,1J8GK48K37W6,1,J,8,G,K,4,8,K,3,7,W,6,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,0,1,2,5,12,0,0,0,0,777777777777,777777777777,777777777777
8,80590,2,1,0,23,12,0,45,14,0,3,0,8,6,7,442,7442,20,2003,1D4GP24393B2,1,D,4,G,P,2,4,3,9,3,B,2,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,0,12,6,2,12,0,0,0,0,777777777777,777777777777,777777777777
8,80590,3,1,0,23,12,0,45,14,0,3,0,8,6,12,3,12003,2,2008,1ZVHT80N3852,1,Z,V,H,T,8,0,N,3,8,5,2,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,0,83,2,5,12,0,0,0,0,777777777777,777777777777,777777777777
8,80590,4,1,0,23,12,0,45,14,0,3,0,8,6,54,38,54038,3,2005,JH4DC54865S0,J,H,4,D,C,5,4,8,6,5,S,0,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,0,12,6,2,12,0,0,0,0,777777777777,777777777777,777777777777
8,80590,5,1,0,23,12,0,45,14,0,3,0,8,6,52,46,52046,4,2005,JA3AJ26E55U0,J,A,3,A,J,2,6,E,5,5,U,0,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,0,83,6,2,12,0,0,0,0,777777777777,777777777777,777777777777
8,80590,6,1,0,23,12,0,45,14,0,3,0,8,6,30,443,30443,20,2009,2V8HW44159R5,2,V,8,H,W,4,4,1,5,9,R,5,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,0,83,4,5,12,0,0,0,0,777777777777,777777777777,777777777777
9,90003,2,1,0,8,1,15,54,14,0,2,0,9,6,30,40,30040,4,2016,3VWD67AJ7GM2,3,V,W,D,6,7,A,J,7,G,M,2,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,0,7,2,5,12,0,0,0,0,777777777777,777777777777,777777777777
9,90005,1,3,4,13,1,17,28,12,2,2,0,9,6,32,402,32402,14,2011,WA1LFAFP1BA0,W,A,1,L,F,A,F,P,1,B,A,0,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,0,7,2,3,12,0,0,0,0,777777777777,777777777777,777777777777
9,90051,3,2,0,27,4,12,31,12,6,2,0,9,6,20,406,20406,14,2016,KL7CJPSB3GB6,K,L,7,C,J,P,S,B,3,G,B,6,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,0,6,6,2,12,0,0,0,0,777777777777,777777777777,777777777777
9,90051,4,2,0,27,4,12,31,12,6,2,0,36,6,49,402,49402,14,2011,2T3DF4DV3BW1,2,T,3,D,F,4,D,V,3,B,W,1,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,0,6,6,2,12,0,0,0,0,777777777777,777777777777,777777777777
9,90064,2,1,0,24,1,19,11,8,0,2,0,9,6,7,27,7027,6,2017,3C4PDCBG2HT5,3,C,4,P,D,C,B,G,2,H,T,5,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,0,5,4,5,12,0,0,0,0,777777777777,777777777777,777777777777
9,90075,3,2,0,16,5,19,54,12,6,2,0,9,6,20,404,20404,14,2013,2GNALPEK5D61,2,G,N,A,L,P,E,K,5,D,6,1,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,0,13,9,5,12,0,0,0,0,777777777777,777777777777,777777777777
9,90091,2,1,0,4,2,1,12,33,0,2,0,9,6,59,403,59403,14,2009,2T2HK31UX9C1,2,T,2,H,K,3,1,U,X,9,C,1,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,0,12,6,5,12,0,0,0,0,777777777777,777777777777,777777777777
9,90096,1,1,0,30,5,8,55,14,0,2,0,36,6,12,23,12023,4,2014,3FA6P0RU1ER2,3,F,A,6,P,0,R,U,1,E,R,2,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,0,7,4,3,12,0,0,0,0,777777777777,777777777777,777777777777
9,90111,1,1,2,25,6,0,38,14,0,2,0,18,6,82,881,82881,63,2017,3AKJGLDR9HSH,3,A,K,J,G,L,D,R,9,H,S,H,1,57,000028406,57000028406,3,4,1,1,0,0,0,0,0,0,0,0,6,6,2,12,0,0,0,0,1DW1A5325BS2,777777777777,777777777777
9,90115,1,1,4,8,7,22,54,8,0,2,0,36,6,54,39,54039,4,2005,JH4CL96855C0,J,H,4,C,L,9,6,8,5,5,C,0,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,0,8,4,3,12,0,0,0,0,777777777777,777777777777,777777777777
9,90133,2,1,0,15,7,19,21,14,0,2,0,47,6,97,997,97997,98,9998,1JJV532W47L0,1,J,J,V,5,3,2,W,4,7,L,0,1,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,0,6,2,5,12,0,0,0,0,1JJV532W47L0,777777777777,777777777777
9,90152,1,1,0,29,6,17,28,30,0,3,9,9,6,49,40,49040,4,2001,4T1BG22K81U8,4,T,1,B,G,2,2,K,8,1,U,8,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,0,3,4,5,12,0,0,0,0,777777777777,777777777777,777777777777
9,90152,2,1,0,29,6,17,28,30,0,3,9,9,6,37,32,37032,6,2010,5J6TF2H50AL0,5,J,6,T,F,2,H,5,0,A,L,0,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,0,5,4,5,12,0,0,0,0,777777777777,777777777777,777777777777
9,90154,3,2,0,11,9,1,21,12,6,2,0,9,6,35,39,35039,4,2010,1N4AA5AP8AC8,1,N,4,A,A,5,A,P,8,A,C,8,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,0,7,2,5,12,0,0,0,0,777777777777,777777777777,777777777777
9,90172,2,1,0,29,9,14,57,1,0,3,0,9,6,23,402,23402,14,2013,2GKFLTEK2D62,2,G,K,F,L,T,E,K,2,D,6,2,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,0,4,6,2,12,0,0,0,0,777777777777,777777777777,777777777777
9,90214,1,2,0,12,12,6,30,14,0,2,0,9,6,48,401,48401,14,2005,JF1SG636X5H7,J,F,1,S,G,6,3,6,X,5,H,7,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,0,7,6,2,12,0,0,0,0,777777777777,777777777777,777777777777
9,90223,3,2,0,19,12,11,28,8,0,3,0,9,6,37,441,37441,20,2008,5FNRL38718B0,5,F,N,R,L,3,8,7,1,8,B,0,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,0,4,2,5,12,0,0,0,0,777777777777,777777777777,777777777777
9,90228,1,1,1,9,12,3,5,14,0,2,0,18,6,86,881,86881,66,2011,1M1AW01Y3BM0,1,M,1,A,W,0,1,Y,3,B,M,0,1,77,777777777,77777777777,3,6,1,1,0,0,0,0,0,0,0,0,6,6,2,12,0,0,0,0,3H3V482C2XT0,777777777777,777777777777
9,90261,3,2,0,12,11,2,36,12,6,2,0,9,6,37,441,37441,20,2001,2HKRL18651H5,2,H,K,R,L,1,8,6,5,1,H,5,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,0,12,4,5,12,0,0,0,0,777777777777,777777777777,777777777777
10,100054,2,1,0,29,9,15,15,14,0,2,0,10,6,55,33,55033,4,2011,5NPEB4AC0BH1,5,N,P,E,B,4,A,C,0,B,H,1,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,0,12,2,5,14,0,0,0,0,777777777777,777777777777,777777777777
10,100054,3,1,0,29,9,15,15,14,0,2,0,42,6,35,50,35050,5,2009,3N1BC13E69L4,3,N,1,B,C,1,3,E,6,9,L,4,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,0,6,2,5,14,0,0,0,0,777777777777,777777777777,777777777777
10,100073,2,1,0,21,10,17,0,30,0,3,0,10,6,2,403,2403,14,2015,1C4BJWDG8FL6,1,C,4,B,J,W,D,G,8,F,L,6,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,0,1,6,2,12,0,0,0,0,777777777777,777777777777,777777777777
10,100111,4,3,1,1,12,11,58,12,7,3,0,34,6,87,884,87884,78,2007,2NPLLZ9X87M6,2,N,P,L,L,Z,9,X,8,7,M,6,0,77,777777777,77777777777,3,19,98,1,0,0,0,0,0,0,0,0,6,2,3,12,0,0,0,0,777777777777,777777777777,777777777777
11,110005,2,1,0,25,3,20,58,8,0,2,0,24,6,7,24,7024,4,2016,2C3CDXHG7GH1,2,C,3,C,D,X,H,G,7,G,H,1,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,0,6,6,2,12,0,0,0,0,777777777777,777777777777,777777777777
11,110005,3,1,0,25,3,20,58,8,0,2,0,11,6,22,19,22019,2,2008,1G2AL18F7871,1,G,2,A,L,1,8,F,7,8,7,1,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,0,6,2,3,14,0,0,0,0,777777777777,777777777777,777777777777
11,110011,2,1,0,6,6,23,21,45,0,4,0,51,3,12,481,12481,40,2008,1FDAF56R08EE,1,F,D,A,F,5,6,R,0,8,E,E,0,57,392873,57392873,2,1,97,1,0,0,0,0,0,0,0,0,6,2,5,45,0,0,0,0,777777777777,777777777777,777777777777
11,110016,2,1,0,8,7,0,30,33,0,2,0,51,6,20,461,20461,21,1993,1GBEG25Z8PF3,1,G,B,E,G,2,5,Z,8,P,F,3,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,0,82,6,2,12,0,0,0,0,777777777777,777777777777,777777777777
11,110022,2,1,0,5,8,3,15,33,0,3,0,11,6,49,40,49040,4,2005,4T1BE32K05U0,4,T,1,B,E,3,2,K,0,5,U,0,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,0,6,6,5,12,0,0,0,0,777777777777,777777777777,777777777777
12,120058,2,1,0,14,1,2,25,8,0,2,0,12,6,63,38,63038,4,2013,KNAFU4A26D56,K,N,A,F,U,4,A,2,6,D,5,6,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,0,9,6,2,12,0,0,0,0,777777777777,777777777777,777777777777
12,120108,3,2,1,13,1,18,59,12,6,2,0,12,6,7,482,7482,34,2007,1D7HA18P17S1,1,D,7,H,A,1,8,P,1,7,S,1,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,0,6,4,5,12,0,0,0,0,777777777777,777777777777,777777777777
12,120141,2,1,0,23,1,21,6,14,0,2,0,12,6,20,481,20481,34,1999,1GCFC29T0XZ1,1,G,C,F,C,2,9,T,0,X,Z,1,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,0,9,2,3,12,0,0,0,0,777777777777,777777777777,777777777777
12,120141,3,1,0,23,1,21,6,14,0,2,0,12,6,49,40,49040,4,2013,4T1BD1FK9DU0,4,T,1,B,D,1,F,K,9,D,U,0,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,0,6,6,2,12,0,0,0,0,777777777777,777777777777,777777777777
12,120153,3,2,0,3,2,12,40,12,7,3,0,12,6,37,31,37031,4,2004,2HGES16584H5,2,H,G,E,S,1,6,5,8,4,H,5,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,0,12,4,5,12,0,0,0,0,777777777777,777777777777,777777777777
12,120191,2,2,0,1,2,12,51,14,0,2,0,13,6,82,881,82881,66,2006,1FUJA6CK66LW,1,F,U,J,A,6,C,K,6,6,L,W,1,13,1483102,131483102,3,6,1,1,0,0,0,0,0,0,0,0,6,6,2,12,0,0,0,0,5V8Va5324hm7,777777777777,777777777777
12,120210,3,2,0,5,2,15,15,12,6,3,0,12,6,49,402,49402,14,2013,2T3YFREV2DW0,2,T,3,Y,F,R,E,V,2,D,W,0,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,0,6,4,5,12,0,0,0,0,777777777777,777777777777,777777777777
12,120210,4,2,0,5,2,15,15,12,6,3,0,12,6,2,1,2001,6,2013,1C4NJCBA3DD1,1,C,4,N,J,C,B,A,3,D,D,1,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,0,7,4,5,12,0,0,0,0,777777777777,777777777777,777777777777
12,120255,2,1,0,14,1,8,12,59,0,3,0,12,6,49,482,49482,34,2015,5TFRM5F17FX0,5,T,F,R,M,5,F,1,7,F,X,0,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,0,12,6,5,12,0,0,0,0,777777777777,777777777777,777777777777
12,120255,3,1,0,14,1,8,12,59,0,3,0,12,6,20,481,20481,34,2015,3GCPCREC6FG1,3,G,C,P,C,R,E,C,6,F,G,1,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,0,12,6,5,12,0,0,0,0,777777777777,777777777777,777777777777
12,120255,4,1,0,14,1,8,12,59,0,3,0,12,6,49,482,49482,34,2015,5TFEY5F14FX1,5,T,F,E,Y,5,F,1,4,F,X,1,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,0,12,4,5,12,0,0,0,0,777777777777,777777777777,777777777777
12,120404,3,2,0,26,2,6,36,12,6,3,0,12,6,30,40,30040,4,2016,3VW267AJ5GM2,3,V,W,2,6,7,A,J,5,G,M,2,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,0,12,2,5,12,0,0,0,0,777777777777,777777777777,777777777777
12,120457,2,2,1,5,3,5,15,14,0,2,0,36,6,87,884,87884,66,2014,1NPWL49X0ED2,1,N,P,W,L,4,9,X,0,E,D,2,1,36,2067909,362067909,3,6,6,1,0,0,0,0,0,0,0,0,6,6,2,12,0,0,0,1,5e0an1447fg6,777777777777,777777777777
12,120480,3,2,0,4,3,5,12,12,2,3,0,99,6,99,999,99999,99,9999,999999999999,9,9,9,9,9,9,9,9,9,9,9,9,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,0,98,9,9,12,0,0,0,0,777777777777,777777777777,777777777777
12,120524,2,1,0,10,3,14,32,8,0,2,0,12,6,7,442,7442,20,2006,2D4GP44L86R6,2,D,4,G,P,4,4,L,8,6,R,6,1,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,0,6,4,3,12,0,0,0,0,888888888888,777777777777,777777777777
12,120528,2,2,1,19,3,8,43,14,0,2,0,18,6,82,881,82881,66,2016,3AKJGLBG9GSH,3,A,K,J,G,L,B,G,9,G,S,H,1,18,282577,18282577,3,6,1,1,0,0,0,0,0,0,0,0,6,4,3,12,0,0,0,0,888888888888,777777777777,777777777777
12,120536,2,1,0,24,2,11,30,33,0,3,0,12,6,59,40,59040,2,2015,JTHHE5BC0F50,J,T,H,H,E,5,B,C,0,F,5,0,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,0,8,4,5,12,0,0,0,0,777777777777,777777777777,777777777777
12,120568,2,1,0,27,2,13,35,14,0,2,0,12,6,23,882,23882,61,2004,J8DB4B145470,J,8,D,B,4,B,1,4,5,4,7,0,1,99,999999999,99999999999,2,4,3,1,0,0,0,0,0,0,0,0,61,2,5,12,0,0,0,0,16vhx2022d23,777777777777,777777777777
12,120588,2,1,1,27,3,4,30,31,0,3,0,37,6,85,881,85881,66,2017,1XKYDP9X6HJ1,1,X,K,Y,D,P,9,X,6,H,J,1,1,37,517375,37517375,3,6,1,1,0,0,0,0,0,0,0,0,6,0,5,12,0,0,1,0,1UYVS2539J70,777777777777,777777777777
12,120605,3,2,0,19,1,12,4,12,6,3,0,12,6,98,850,98850,73,2012,1SABSOBN8C28,1,S,A,B,S,O,B,N,8,C,2,8,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,0,1,6,2,12,0,0,0,0,777777777777,777777777777,777777777777
12,120656,3,2,3,1,4,9,15,12,1,3,0,12,6,20,431,20431,16,1997,1GNGC26J0VJ3,1,G,N,G,C,2,6,J,0,V,J,3,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,0,6,4,5,12,0,0,0,0,777777777777,777777777777,777777777777
12,120663,3,2,0,27,2,23,46,12,6,3,0,12,6,20,2,20002,4,2010,2G1WA5EK0A11,2,G,1,W,A,5,E,K,0,A,1,1,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,0,12,4,5,12,0,0,0,0,777777777777,777777777777,777777777777
12,120678,3,2,0,22,3,7,42,8,0,3,0,12,6,20,481,20481,34,2016,1GCNCNEH9GZ2,1,G,C,N,C,N,E,H,9,G,Z,2,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,0,6,6,2,12,0,0,0,0,777777777777,777777777777,777777777777
12,120727,2,1,1,6,4,8,40,14,0,3,0,12,6,7,482,7482,34,2006,1D7KS28C16J2,1,D,7,K,S,2,8,C,1,6,J,2,1,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,0,6,6,2,12,0,0,0,0,4X4TSE6173U3,777777777777,777777777777
12,120796,3,2,0,15,4,20,36,12,1,3,0,12,6,12,881,12881,61,2008,1FDXX47R58ED,1,F,D,X,X,4,7,R,5,8,E,D,0,88,888888888,88888888888,2,1,96,1,0,0,0,0,0,0,0,0,6,2,5,12,0,0,0,0,777777777777,777777777777,777777777777
12,120801,2,1,0,8,4,1,49,42,0,3,0,12,6,13,1,13001,4,2004,1LNHM81W84Y6,1,L,N,H,M,8,1,W,8,4,Y,6,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,0,12,6,2,12,0,0,0,0,777777777777,777777777777,777777777777
12,120801,3,1,0,8,4,1,49,42,0,3,0,12,6,49,40,49040,4,2007,4T1BE46K87U5,4,T,1,B,E,4,6,K,8,7,U,5,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,0,8,4,5,14,0,0,0,0,777777777777,777777777777,777777777777
12,120801,4,1,0,8,4,1,49,42,0,3,0,12,6,20,481,20481,34,2004,1GCJC39UX4E1,1,G,C,J,C,3,9,U,X,4,E,1,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,0,8,6,2,12,0,0,0,0,777777777777,777777777777,777777777777
12,120801,5,1,0,8,4,1,49,42,0,3,0,12,6,35,472,35472,34,2009,1N6AD07UX9C4,1,N,6,A,D,0,7,U,X,9,C,4,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,0,6,4,5,14,0,0,0,0,777777777777,777777777777,777777777777
12,120804,2,1,0,23,4,19,39,14,0,3,0,18,6,82,881,82881,62,2016,3ALACWDT2GDG,3,A,L,A,C,W,D,T,2,G,D,G,0,18,327574,18327574,2,1,1,1,0,0,0,0,0,0,0,0,6,4,3,12,0,0,0,0,777777777777,777777777777,777777777777
12,120876,2,1,0,2,5,0,35,33,0,3,0,19,6,98,850,98850,73,1985,1GBKP37W8F33,1,G,B,K,P,3,7,W,8,F,3,3,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,0,98,9,9,12,0,0,0,0,777777777777,777777777777,777777777777
12,120876,3,1,0,2,5,0,35,33,0,3,0,19,6,20,401,20401,14,2002,1GNDT13S5223,1,G,N,D,T,1,3,S,5,2,2,3,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,0,98,9,9,12,0,0,0,0,777777777777,777777777777,777777777777
12,120992,2,1,0,10,4,15,56,59,0,3,0,12,6,63,441,63441,20,2008,KNDMB2333862,K,N,D,M,B,2,3,3,3,8,6,2,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,0,4,2,5,12,0,0,0,0,777777777777,777777777777,777777777777
12,121046,2,1,0,8,5,20,58,59,0,3,0,12,6,49,32,49032,4,2016,2T1BURHE1GC6,2,T,1,B,U,R,H,E,1,G,C,6,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,0,6,6,2,12,0,0,0,0,777777777777,777777777777,777777777777
12,121095,2,1,0,19,5,16,5,14,0,2,0,12,6,35,472,35472,34,2001,1N6DD21SX1C4,1,N,6,D,D,2,1,S,X,1,C,4,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,0,12,2,5,12,0,0,0,0,777777777777,777777777777,777777777777
12,121134,2,1,0,22,5,0,15,1,0,3,0,91,6,21,23,21023,4,2002,1G3WH52H22F1,1,G,3,W,H,5,2,H,2,2,F,1,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,0,5,4,5,12,0,0,0,0,777777777777,777777777777,777777777777
12,121134,3,1,0,22,5,0,15,1,0,3,0,91,6,35,43,35043,4,2005,3N1AB51D25L4,3,N,1,A,B,5,1,D,2,5,L,4,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,0,12,4,5,12,0,0,0,0,777777777777,777777777777,777777777777
12,121134,4,1,0,22,5,0,15,1,0,3,0,91,6,20,16,20016,4,2002,1G1JC5243272,1,G,1,J,C,5,2,4,3,2,7,2,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,0,81,4,5,12,0,0,0,0,777777777777,777777777777,777777777777
12,121194,3,2,0,30,5,0,25,12,1,3,0,12,6,55,35,55035,4,2014,5NPDH4AEXEH5,5,N,P,D,H,4,A,E,X,E,H,5,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,0,8,6,2,12,0,0,0,0,777777777777,777777777777,777777777777
12,121209,3,2,0,23,5,4,40,12,1,3,0,12,6,35,47,35047,4,2014,1N4AL3AP6EN2,1,N,4,A,L,3,A,P,6,E,N,2,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,0,6,4,3,12,0,0,0,0,777777777777,777777777777,777777777777
12,121214,4,3,0,12,5,18,46,12,6,3,0,98,6,34,402,34402,14,2014,5UXWX9C55E0D,5,U,X,W,X,9,C,5,5,E,0,D,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,0,12,4,5,12,0,0,0,0,777777777777,777777777777,777777777777
12,121214,5,3,0,12,5,18,46,12,6,3,0,98,6,63,401,63401,14,2015,KNDPB3AC6F76,K,N,D,P,B,3,A,C,6,F,7,6,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,0,12,4,5,12,0,0,0,0,777777777777,777777777777,777777777777
12,121214,6,3,0,12,5,18,46,12,6,3,0,98,6,63,441,63441,20,2015,KNDMB5C18F60,K,N,D,M,B,5,C,1,8,F,6,0,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,0,12,2,5,12,0,0,0,0,777777777777,777777777777,777777777777
12,121231,2,1,4,27,5,22,25,8,0,2,0,13,6,49,442,49442,20,2000,4T3ZF13C8YU2,4,T,3,Z,F,1,3,C,8,Y,U,2,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,0,12,2,3,12,0,0,0,0,777777777777,777777777777,777777777777
12,121240,2,1,0,20,5,2,40,33,0,3,0,12,6,6,53,6053,1,2002,1C3EW65G52V1,1,C,3,E,W,6,5,G,5,2,V,1,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,0,6,6,2,12,0,0,0,0,777777777777,777777777777,777777777777
12,121253,2,1,0,12,5,21,54,14,0,2,0,12,6,49,32,49032,4,1996,1NXBB02E0TZ4,1,N,X,B,B,0,2,E,0,T,Z,4,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,0,6,6,2,12,0,0,0,0,777777777777,777777777777,777777777777
12,121253,3,1,0,12,5,21,54,14,0,3,0,12,6,49,442,49442,20,1999,4T3ZF13C2XU1,4,T,3,Z,F,1,3,C,2,X,U,1,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,0,6,4,3,12,0,0,0,0,777777777777,777777777777,777777777777
12,121270,3,2,0,12,6,15,34,12,6,3,0,12,6,23,422,23422,15,2015,1GKS1HKC2FR7,1,G,K,S,1,H,K,C,2,F,R,7,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,0,6,2,5,12,0,0,0,0,777777777777,777777777777,777777777777
12,121291,2,1,0,17,5,10,50,8,0,3,0,12,6,12,481,12481,34,2007,1FTRX14W37FB,1,F,T,R,X,1,4,W,3,7,F,B,1,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,0,6,6,2,12,0,0,0,0,5F11S1013F10,777777777777,777777777777
12,121337,3,2,0,17,6,18,36,12,1,3,0,12,6,20,37,20037,4,2010,1G1ZB5EB8AF3,1,G,1,Z,B,5,E,B,8,A,F,3,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,0,6,6,2,12,0,0,0,0,777777777777,777777777777,777777777777
12,121448,2,1,0,20,3,10,20,41,0,2,0,12,6,12,881,12881,63,1994,1FTYY95R8RVA,1,F,T,Y,Y,9,5,R,8,R,V,A,0,12,1615163,121615163,3,2,3,1,0,0,0,0,0,0,0,0,14,6,2,12,0,0,0,0,777777777777,777777777777,777777777777
